ID,Date,Suhu,Humid,Hujan,NDVI,Luas Konversi,Kecamatan,Label
D1118,2023-01-23,22.7,91,480,0.76,79,Ulu Rawas,Rendah
D1119,2023-01-24,22.5,90,144,0.83,115,Ulu Rawas,Rendah
D1120,2023-01-25,22.6,85,66,0.81,61,Ulu Rawas,Rendah
D1121,2023-01-26,22.9,86,30,0.81,60,Ulu Rawas,Rendah
D1122,2023-01-27,23.1,87,330,0.8,67,Ulu Rawas,Rendah
D1123,2023-01-28,22.7,88,297,0.83,79,Ulu Rawas,Rendah
D1124,2023-01-29,23.0,90,102,0.84,129,Ulu Rawas,Rendah
D1125,2023-01-30,23.1,87,327,0.8,140,Ulu Rawas,Rendah
D1126,2023-01-31,23.1,89,126,0.77,87,Ulu Rawas,Rendah
D1127,2023-02-01,23.7,88,33,0.78,115,Ulu Rawas,Rendah
D1128,2023-02-02,24.2,90,690,0.76,130,Ulu Rawas,Rendah
D1129,2023-02-03,23.5,88,225,0.8,74,Ulu Rawas,Rendah
D1130,2023-02-04,23.5,84,225,0.82,134,Ulu Rawas,Rendah
D1131,2023-02-05,23.7,87,84,0.81,94,Ulu Rawas,Rendah
D1132,2023-02-06,23.3,83,15,0.74,93,Ulu Rawas,Rendah
D1133,2023-02-07,24.6,86,183,0.75,54,Ulu Rawas,Rendah
D1134,2023-02-08,24.0,83,15,0.76,77,Ulu Rawas,Rendah
D1135,2023-02-09,24.4,84,327,0.78,104,Ulu Rawas,Rendah
D1136,2023-02-10,25.0,80,30,0.72,169,Ulu Rawas,Rendah
D1137,2023-02-11,23.6,76,54,0.83,110,Ulu Rawas,Rendah
D1138,2023-02-12,24.6,79,3,0.73,29,Ulu Rawas,Rendah
D1139,2023-02-13,24.5,73,0,0.81,104,Ulu Rawas,Rendah
D1140,2023-02-14,24.4,78,237,0.84,98,Ulu Rawas,Rendah
D1141,2023-02-15,22.6,89,177,0.78,100,Ulu Rawas,Rendah
D1142,2023-02-16,24.0,88,249,0.75,94,Ulu Rawas,Rendah
D1143,2023-02-17,24.9,81,123,0.76,79,Ulu Rawas,Rendah
D1144,2023-02-18,24.9,85,252,0.73,63,Ulu Rawas,Rendah
D1145,2023-02-19,23.2,90,558,0.8,98,Ulu Rawas,Rendah
D1146,2023-02-20,23.8,91,369,0.79,113,Ulu Rawas,Rendah
D1147,2023-02-21,23.2,90,900,0.73,90,Ulu Rawas,Rendah
D1148,2023-02-22,22.6,92,636,0.84,57,Ulu Rawas,Rendah
D1149,2023-02-23,23.5,91,516,0.77,122,Ulu Rawas,Rendah
D1150,2023-02-24,22.5,90,624,0.82,23,Ulu Rawas,Rendah
D1151,2023-02-25,23.7,83,150,0.8,169,Ulu Rawas,Rendah
D1152,2023-02-26,23.8,86,318,0.77,114,Ulu Rawas,Rendah
D1153,2023-02-27,23.2,86,648,0.82,69,Ulu Rawas,Rendah
D1154,2023-02-28,22.7,85,300,0.76,58,Ulu Rawas,Rendah
D1155,2023-03-01,22.5,89,369,0.8,136,Ulu Rawas,Rendah
D1156,2023-03-02,23.0,87,267,0.83,10,Ulu Rawas,Rendah
D1157,2023-03-03,23.1,87,129,0.77,109,Ulu Rawas,Rendah
D1158,2023-03-04,23.5,88,165,0.8,88,Ulu Rawas,Rendah
D1159,2023-03-05,25.0,83,114,0.81,35,Ulu Rawas,Rendah
D1160,2023-03-06,23.0,89,1134,0.8,57,Ulu Rawas,Rendah
D1161,2023-03-07,23.8,89,339,0.78,75,Ulu Rawas,Rendah
D1162,2023-03-08,23.3,88,399,0.75,63,Ulu Rawas,Rendah
D1163,2023-03-09,23.3,90,444,0.8,23,Ulu Rawas,Rendah
D1164,2023-03-10,22.5,89,381,0.84,130,Ulu Rawas,Rendah
D1165,2023-03-11,23.9,89,609,0.8,122,Ulu Rawas,Rendah
D1166,2023-03-12,22.4,90,105,0.82,144,Ulu Rawas,Rendah
D1167,2023-03-13,21.9,92,648,0.78,86,Ulu Rawas,Rendah
D1168,2023-03-14,23.3,88,471,0.75,185,Ulu Rawas,Rendah
D1169,2023-03-15,24.1,88,369,0.77,84,Ulu Rawas,Rendah
D1170,2023-03-16,24.2,90,339,0.77,124,Ulu Rawas,Rendah
D1171,2023-03-17,23.9,89,396,0.77,114,Ulu Rawas,Rendah
D1172,2023-03-18,24.1,87,186,0.73,111,Ulu Rawas,Rendah
D1173,2023-03-19,24.0,88,678,0.79,97,Ulu Rawas,Rendah
D1174,2023-03-20,23.1,90,963,0.79,80,Ulu Rawas,Rendah
D1175,2023-03-21,24.8,88,351,0.78,95,Ulu Rawas,Rendah
D1176,2023-03-22,23.5,88,192,0.76,137,Ulu Rawas,Rendah
D1177,2023-03-23,24.2,89,486,0.75,31,Ulu Rawas,Rendah
D1178,2023-03-24,24.5,88,381,0.78,94,Ulu Rawas,Rendah
D1179,2023-03-25,23.6,90,72,0.81,130,Ulu Rawas,Rendah
D1180,2023-03-26,25.1,88,579,0.76,124,Ulu Rawas,Rendah
D1181,2023-03-27,24.7,88,144,0.84,68,Ulu Rawas,Rendah
D1182,2023-03-28,23.6,90,426,0.73,126,Ulu Rawas,Rendah
D1183,2023-03-29,24.0,86,231,0.74,67,Ulu Rawas,Rendah
D1184,2023-03-30,23.2,90,453,0.79,18,Ulu Rawas,Rendah
D1185,2023-03-31,24.5,86,447,0.83,46,Ulu Rawas,Rendah
D1186,2023-04-01,23.1,88,447,0.81,107,Ulu Rawas,Rendah
D1187,2023-04-02,24.6,88,51,0.77,148,Ulu Rawas,Rendah
D1188,2023-04-03,23.3,88,573,0.81,47,Ulu Rawas,Rendah
D1189,2023-04-04,24.2,87,411,0.8,100,Ulu Rawas,Rendah
D1190,2023-04-05,23.0,90,288,0.78,75,Ulu Rawas,Rendah
D1191,2023-04-06,23.6,90,327,0.83,104,Ulu Rawas,Rendah
D1192,2023-04-07,23.4,86,141,0.83,42,Ulu Rawas,Rendah
D1193,2023-04-08,23.5,87,489,0.79,78,Ulu Rawas,Rendah
D1194,2023-04-09,24.4,88,201,0.79,60,Ulu Rawas,Rendah
D1195,2023-04-10,24.8,88,255,0.78,10,Ulu Rawas,Rendah
D1196,2023-04-11,24.8,83,120,0.81,153,Ulu Rawas,Rendah
D1197,2023-04-12,24.0,88,135,0.84,123,Ulu Rawas,Rendah
D1198,2023-04-13,25.3,83,33,0.77,72,Ulu Rawas,Rendah
D1199,2023-04-14,25.2,84,108,0.81,62,Ulu Rawas,Rendah
D1200,2023-04-15,25.5,88,312,0.81,139,Ulu Rawas,Rendah
D1201,2023-04-16,24.1,89,1140,0.8,96,Ulu Rawas,Rendah
D1202,2023-04-17,25.4,86,396,0.76,133,Ulu Rawas,Rendah
D1203,2023-04-18,24.0,91,321,0.84,21,Ulu Rawas,Rendah
D1204,2023-04-19,23.9,90,744,0.8,10,Ulu Rawas,Rendah
D1205,2023-04-20,24.2,91,1035,0.73,53,Ulu Rawas,Rendah
D1206,2023-04-21,24.2,89,306,0.8,116,Ulu Rawas,Rendah
D1207,2023-04-22,24.9,89,264,0.81,97,Ulu Rawas,Rendah
D1208,2023-04-23,24.5,89,309,0.82,53,Ulu Rawas,Rendah
D1209,2023-04-24,24.0,87,822,0.72,116,Ulu Rawas,Rendah
D1210,2023-04-25,23.7,89,72,0.81,127,Ulu Rawas,Rendah
D1211,2023-04-26,24.7,88,144,0.75,80,Ulu Rawas,Rendah
D1212,2023-04-27,24.5,90,96,0.76,156,Ulu Rawas,Rendah
D1213,2023-04-28,25.4,89,180,0.72,87,Ulu Rawas,Rendah
D1214,2023-04-29,25.3,89,171,0.81,63,Ulu Rawas,Rendah
D1215,2023-04-30,25.1,90,1443,0.81,53,Ulu Rawas,Rendah
D1216,2023-05-01,24.5,88,177,0.82,69,Ulu Rawas,Rendah
D1217,2023-05-02,25.9,89,429,0.8,115,Ulu Rawas,Rendah
D1218,2023-05-03,24.2,91,462,0.84,63,Ulu Rawas,Rendah
D1219,2023-05-04,24.8,89,708,0.79,110,Ulu Rawas,Rendah
D1220,2023-05-05,25.2,89,489,0.81,82,Ulu Rawas,Rendah
D1221,2023-05-06,24.6,91,498,0.82,133,Ulu Rawas,Rendah
D1222,2023-05-07,24.7,90,435,0.81,48,Ulu Rawas,Rendah
D1223,2023-05-08,25.1,87,150,0.79,96,Ulu Rawas,Rendah
D1224,2023-05-09,25.6,85,0,0.74,10,Ulu Rawas,Rendah
D1225,2023-05-10,25.2,84,48,0.74,102,Ulu Rawas,Rendah
D1226,2023-05-11,25.3,85,678,0.77,122,Ulu Rawas,Rendah
D1227,2023-05-12,24.4,90,195,0.74,54,Ulu Rawas,Rendah
D1228,2023-05-13,25.4,80,3,0.81,65,Ulu Rawas,Rendah
D1229,2023-05-14,26.4,83,39,0.74,75,Ulu Rawas,Rendah
D1230,2023-05-15,25.5,88,186,0.79,91,Ulu Rawas,Rendah
D1231,2023-05-16,25.5,88,189,0.78,47,Ulu Rawas,Rendah
D1232,2023-05-17,23.8,90,555,0.76,64,Ulu Rawas,Rendah
D1233,2023-05-18,23.8,90,330,0.74,123,Ulu Rawas,Rendah
D1234,2023-05-19,23.5,90,57,0.78,99,Ulu Rawas,Rendah
D1235,2023-05-20,24.5,89,96,0.75,88,Ulu Rawas,Rendah
D1236,2023-05-21,24.6,90,219,0.75,114,Ulu Rawas,Rendah
D1237,2023-05-22,25.4,89,348,0.78,154,Ulu Rawas,Rendah
D1238,2023-05-23,24.7,90,192,0.72,79,Ulu Rawas,Rendah
D1239,2023-05-24,24.9,88,279,0.77,125,Ulu Rawas,Rendah
D1240,2023-05-25,25.2,86,315,0.84,49,Ulu Rawas,Rendah
D1241,2023-05-26,24.3,89,714,0.76,163,Ulu Rawas,Rendah
D1242,2023-05-27,24.0,89,774,0.78,32,Ulu Rawas,Rendah
D1243,2023-05-28,24.7,91,603,0.83,96,Ulu Rawas,Rendah
D1244,2023-05-29,24.0,87,387,0.77,46,Ulu Rawas,Rendah
D1245,2023-05-30,25.0,90,864,0.83,96,Ulu Rawas,Rendah
D1246,2023-05-31,25.7,86,123,0.74,124,Ulu Rawas,Rendah
D1247,2023-06-01,24.9,89,333,0.78,94,Ulu Rawas,Rendah
D1248,2023-06-02,25.4,88,177,0.81,80,Ulu Rawas,Rendah
D1249,2023-06-03,25.1,88,66,0.77,119,Ulu Rawas,Rendah
D1250,2023-06-04,24.6,91,267,0.84,110,Ulu Rawas,Rendah
D1251,2023-06-05,24.0,87,294,0.8,141,Ulu Rawas,Rendah
D1252,2023-06-06,23.5,92,372,0.78,56,Ulu Rawas,Rendah
D1253,2023-06-07,23.6,92,1041,0.73,147,Ulu Rawas,Rendah
D1254,2023-06-08,23.5,90,246,0.79,103,Ulu Rawas,Rendah
D1255,2023-06-09,24.2,89,18,0.75,37,Ulu Rawas,Rendah
D1256,2023-06-10,24.9,87,96,0.72,116,Ulu Rawas,Rendah
D1257,2023-06-11,25.1,87,96,0.78,45,Ulu Rawas,Rendah
D1258,2023-06-12,25.1,84,207,0.79,37,Ulu Rawas,Rendah
D1259,2023-06-13,25.5,84,171,0.73,97,Ulu Rawas,Rendah
D1260,2023-06-14,23.9,88,318,0.76,72,Ulu Rawas,Rendah
D1261,2023-06-15,24.5,89,327,0.81,43,Ulu Rawas,Rendah
D1262,2023-06-16,24.4,86,162,0.78,95,Ulu Rawas,Rendah
D1263,2023-06-17,24.4,87,318,0.74,25,Ulu Rawas,Rendah
D1264,2023-06-18,24.0,86,81,0.84,125,Ulu Rawas,Rendah
D1265,2023-06-19,24.4,89,357,0.8,141,Ulu Rawas,Rendah
D1266,2023-06-20,25.4,84,42,0.76,44,Ulu Rawas,Rendah
D1267,2023-06-21,24.2,85,51,0.79,61,Ulu Rawas,Rendah
D1268,2023-06-22,24.7,86,219,0.79,74,Ulu Rawas,Rendah
D1269,2023-06-23,25.0,87,306,0.83,58,Ulu Rawas,Rendah
D1270,2023-06-24,24.2,89,51,0.76,142,Ulu Rawas,Rendah
D1271,2023-06-25,23.8,87,534,0.8,57,Ulu Rawas,Rendah
D1272,2023-06-26,22.6,93,666,0.82,79,Ulu Rawas,Rendah
D1273,2023-06-27,24.2,91,1491,0.74,104,Ulu Rawas,Rendah
D1274,2023-06-28,25.0,89,777,0.83,10,Ulu Rawas,Rendah
D1275,2023-06-29,23.8,87,114,0.78,49,Ulu Rawas,Rendah
D1276,2023-06-30,24.6,91,1263,0.73,70,Ulu Rawas,Rendah
D1277,2023-07-01,24.0,90,852,0.78,70,Ulu Rawas,Rendah
D1278,2023-07-02,24.4,88,45,0.73,98,Ulu Rawas,Rendah
D1279,2023-07-03,24.6,87,132,0.83,62,Ulu Rawas,Rendah
D1280,2023-07-04,24.8,86,75,0.76,119,Ulu Rawas,Rendah
D1281,2023-07-05,24.1,89,342,0.79,58,Ulu Rawas,Rendah
D1282,2023-07-06,23.5,91,405,0.72,106,Ulu Rawas,Rendah
D1283,2023-07-07,24.3,91,108,0.75,78,Ulu Rawas,Rendah
D1284,2023-07-08,24.6,90,351,0.74,38,Ulu Rawas,Rendah
D1285,2023-07-09,23.9,90,717,0.83,44,Ulu Rawas,Rendah
D1286,2023-07-10,23.2,89,891,0.79,88,Ulu Rawas,Rendah
D1287,2023-07-11,22.8,92,225,0.79,123,Ulu Rawas,Rendah
D1288,2023-07-12,24.2,85,9,0.78,14,Ulu Rawas,Rendah
D1289,2023-07-13,23.6,88,225,0.83,94,Ulu Rawas,Rendah
D1290,2023-07-14,23.3,89,660,0.78,87,Ulu Rawas,Rendah
D1291,2023-07-15,24.6,89,39,0.79,36,Ulu Rawas,Rendah
D1292,2023-07-16,24.7,86,195,0.79,109,Ulu Rawas,Rendah
D1293,2023-07-17,23.7,91,435,0.84,12,Ulu Rawas,Rendah
D1294,2023-07-18,24.5,86,63,0.75,92,Ulu Rawas,Rendah
D1295,2023-07-19,24.6,80,54,0.81,69,Ulu Rawas,Rendah
D1296,2023-07-20,24.2,84,99,0.77,123,Ulu Rawas,Rendah
D1297,2023-07-21,24.2,86,75,0.8,121,Ulu Rawas,Rendah
D1298,2023-07-22,24.9,85,60,0.74,21,Ulu Rawas,Rendah
D1299,2023-07-23,24.5,90,885,0.77,121,Ulu Rawas,Rendah
D1300,2023-07-24,24.5,89,69,0.84,167,Ulu Rawas,Rendah
D1301,2023-07-25,24.6,85,111,0.78,63,Ulu Rawas,Rendah
D1302,2023-07-26,24.6,86,96,0.73,101,Ulu Rawas,Rendah
D1303,2023-07-27,24.8,84,96,0.73,103,Ulu Rawas,Rendah
D1304,2023-07-28,24.8,89,168,0.78,164,Ulu Rawas,Rendah
D1305,2023-07-29,24.8,87,63,0.73,115,Ulu Rawas,Rendah
D1306,2023-07-30,24.6,88,57,0.78,76,Ulu Rawas,Rendah
D1307,2023-07-31,23.7,84,60,0.82,76,Ulu Rawas,Rendah
D1308,2023-08-01,24.5,80,6,0.8,129,Ulu Rawas,Rendah
D1309,2023-08-02,24.5,85,447,0.8,104,Ulu Rawas,Rendah
D1310,2023-08-03,24.0,89,534,0.83,39,Ulu Rawas,Rendah
D1311,2023-08-04,24.8,86,159,0.76,111,Ulu Rawas,Rendah
D1312,2023-08-05,24.4,84,660,0.79,46,Ulu Rawas,Rendah
D1313,2023-08-06,24.6,83,18,0.74,88,Ulu Rawas,Rendah
D1314,2023-08-07,24.0,83,36,0.75,93,Ulu Rawas,Rendah
D1315,2023-08-08,23.7,88,75,0.76,76,Ulu Rawas,Rendah
D1316,2023-08-09,24.3,88,174,0.82,61,Ulu Rawas,Rendah
D1317,2023-08-10,23.7,84,21,0.78,53,Ulu Rawas,Rendah
D1318,2023-08-11,23.8,80,0,0.82,83,Ulu Rawas,Rendah
D1319,2023-08-12,24.7,84,42,0.73,59,Ulu Rawas,Rendah
D1320,2023-08-13,24.4,86,63,0.72,70,Ulu Rawas,Rendah
D1321,2023-08-14,25.2,85,87,0.73,79,Ulu Rawas,Rendah
D1322,2023-08-15,24.0,89,138,0.79,105,Ulu Rawas,Rendah
D1323,2023-08-16,23.1,91,189,0.72,69,Ulu Rawas,Rendah
D1324,2023-08-17,23.9,89,105,0.73,23,Ulu Rawas,Rendah
D1325,2023-08-18,24.5,90,231,0.84,96,Ulu Rawas,Rendah
D1326,2023-08-19,24.1,92,435,0.79,62,Ulu Rawas,Rendah
D1327,2023-08-20,23.3,91,432,0.82,104,Ulu Rawas,Rendah
D1328,2023-08-21,23.6,89,555,0.81,133,Ulu Rawas,Rendah
D1329,2023-08-22,24.0,85,36,0.77,56,Ulu Rawas,Rendah
D1330,2023-08-23,23.8,82,30,0.73,65,Ulu Rawas,Rendah
D1331,2023-08-24,24.1,84,66,0.82,39,Ulu Rawas,Rendah
D1332,2023-08-25,23.8,88,780,0.73,79,Ulu Rawas,Rendah
D1333,2023-08-26,24.3,86,42,0.79,147,Ulu Rawas,Rendah
D1334,2023-08-27,24.5,88,30,0.73,97,Ulu Rawas,Rendah
D1335,2023-08-28,24.2,91,267,0.74,21,Ulu Rawas,Rendah
D1336,2023-08-29,24.0,90,321,0.81,35,Ulu Rawas,Rendah
D1337,2023-08-30,24.7,85,45,0.78,72,Ulu Rawas,Rendah
D1338,2023-08-31,25.4,81,18,0.75,88,Ulu Rawas,Rendah
D1339,2023-09-01,24.7,78,0,0.81,41,Ulu Rawas,Rendah
D1340,2023-09-02,25.1,76,0,0.81,116,Ulu Rawas,Rendah
D1341,2023-09-03,24.5,77,0,0.73,110,Ulu Rawas,Rendah
D1342,2023-09-04,24.1,77,0,0.82,113,Ulu Rawas,Rendah
D1343,2023-09-05,24.4,77,0,0.83,59,Ulu Rawas,Rendah
D1344,2023-09-06,25.5,72,15,0.81,94,Ulu Rawas,Rendah
D1345,2023-09-07,24.9,85,27,0.73,138,Ulu Rawas,Rendah
D1346,2023-09-08,24.3,87,114,0.76,82,Ulu Rawas,Rendah
D1347,2023-09-09,24.1,89,324,0.74,63,Ulu Rawas,Rendah
D1348,2023-09-10,23.9,86,72,0.77,56,Ulu Rawas,Rendah
D1349,2023-09-11,24.2,83,6,0.75,52,Ulu Rawas,Rendah
D1350,2023-09-12,24.5,75,0,0.81,20,Ulu Rawas,Rendah
D1351,2023-09-13,24.7,75,6,0.76,52,Ulu Rawas,Rendah
D1352,2023-09-14,25.2,76,12,0.76,70,Ulu Rawas,Rendah
D1353,2023-09-15,25.6,74,0,0.81,115,Ulu Rawas,Rendah
D1354,2023-09-16,25.7,74,15,0.77,34,Ulu Rawas,Rendah
D1355,2023-09-17,25.0,76,12,0.74,88,Ulu Rawas,Rendah
D1356,2023-09-18,25.7,78,105,0.79,119,Ulu Rawas,Rendah
D1357,2023-09-19,24.3,83,363,0.8,134,Ulu Rawas,Rendah
D1358,2023-09-20,23.3,88,288,0.73,167,Ulu Rawas,Rendah
D1359,2023-09-21,23.6,89,564,0.83,67,Ulu Rawas,Rendah
D1360,2023-09-22,23.5,83,360,0.73,85,Ulu Rawas,Rendah
D1361,2023-09-23,24.6,82,12,0.77,134,Ulu Rawas,Rendah
D1362,2023-09-24,24.2,82,132,0.81,75,Ulu Rawas,Rendah
D1363,2023-09-25,24.3,80,27,0.83,104,Ulu Rawas,Rendah
D1364,2023-09-26,25.8,70,3,0.74,29,Ulu Rawas,Rendah
D1365,2023-09-27,25.6,68,3,0.82,78,Ulu Rawas,Rendah
D1366,2023-09-28,25.5,65,0,0.78,90,Ulu Rawas,Rendah
D1367,2023-09-29,24.8,68,0,0.74,108,Ulu Rawas,Rendah
D1368,2023-09-30,26.5,62,0,0.74,86,Ulu Rawas,Rendah
D1369,2023-10-01,25.3,74,30,0.81,56,Ulu Rawas,Rendah
D1370,2023-10-02,26.5,73,21,0.78,111,Ulu Rawas,Rendah
D1371,2023-10-03,26.2,69,24,0.73,107,Ulu Rawas,Rendah
D1372,2023-10-04,25.3,74,21,0.83,97,Ulu Rawas,Rendah
D1373,2023-10-05,25.6,74,6,0.84,71,Ulu Rawas,Rendah
D1374,2023-10-06,26.9,74,27,0.83,133,Ulu Rawas,Rendah
D1375,2023-10-07,26.0,68,0,0.75,65,Ulu Rawas,Rendah
D1376,2023-10-08,27.0,66,9,0.76,90,Ulu Rawas,Rendah
D1377,2023-10-09,26.6,73,186,0.82,158,Ulu Rawas,Rendah
D1378,2023-10-10,26.2,80,207,0.79,59,Ulu Rawas,Rendah
D1379,2023-10-11,26.2,77,720,0.84,17,Ulu Rawas,Rendah
D1380,2023-10-12,26.4,69,0,0.84,54,Ulu Rawas,Rendah
D1381,2023-10-13,25.7,68,6,0.78,72,Ulu Rawas,Rendah
D1382,2023-10-14,26.8,65,0,0.73,76,Ulu Rawas,Rendah
D1383,2023-10-15,25.6,75,51,0.84,68,Ulu Rawas,Rendah
D1384,2023-10-16,26.8,70,15,0.83,55,Ulu Rawas,Rendah
D1385,2023-10-17,26.1,64,0,0.72,94,Ulu Rawas,Rendah
D1386,2023-10-18,27.8,62,9,0.8,54,Ulu Rawas,Rendah
D1387,2023-10-19,24.1,87,354,0.73,121,Ulu Rawas,Rendah
D1388,2023-10-20,24.1,86,450,0.83,61,Ulu Rawas,Rendah
D1389,2023-10-21,25.6,79,129,0.83,45,Ulu Rawas,Rendah
D1390,2023-10-22,25.2,85,84,0.74,10,Ulu Rawas,Rendah
D1391,2023-10-23,25.4,79,24,0.82,87,Ulu Rawas,Rendah
D1392,2023-10-24,23.6,87,498,0.79,105,Ulu Rawas,Rendah
D1393,2023-10-25,24.6,84,72,0.73,132,Ulu Rawas,Rendah
D1394,2023-10-26,25.3,83,147,0.79,52,Ulu Rawas,Rendah
D1395,2023-10-27,26.0,74,0,0.78,124,Ulu Rawas,Rendah
D1396,2023-10-28,26.1,75,138,0.78,92,Ulu Rawas,Rendah
D1397,2023-10-29,25.9,82,132,0.83,111,Ulu Rawas,Rendah
D1398,2023-10-30,24.9,77,12,0.83,46,Ulu Rawas,Rendah
D1399,2023-10-31,25.4,83,84,0.75,69,Ulu Rawas,Rendah
D1400,2023-11-01,25.2,84,171,0.78,74,Ulu Rawas,Rendah
D1401,2023-11-02,25.1,81,315,0.78,33,Ulu Rawas,Rendah
D1402,2023-11-03,25.9,80,357,0.84,117,Ulu Rawas,Rendah
D1403,2023-11-04,24.8,84,471,0.78,78,Ulu Rawas,Rendah
D1404,2023-11-05,24.6,87,243,0.79,75,Ulu Rawas,Rendah
D1405,2023-11-06,23.9,87,216,0.79,77,Ulu Rawas,Rendah
D1406,2023-11-07,24.6,89,186,0.78,130,Ulu Rawas,Rendah
D1407,2023-11-08,25.3,88,105,0.76,53,Ulu Rawas,Rendah
D1408,2023-11-09,25.6,85,129,0.76,80,Ulu Rawas,Rendah
D1409,2023-11-10,26.0,79,15,0.75,89,Ulu Rawas,Rendah
D1410,2023-11-11,24.4,84,102,0.75,99,Ulu Rawas,Rendah
D1411,2023-11-12,24.5,87,219,0.75,83,Ulu Rawas,Rendah
D1412,2023-11-13,26.0,85,183,0.74,122,Ulu Rawas,Rendah
D1413,2023-11-14,23.6,92,774,0.74,88,Ulu Rawas,Rendah
D1414,2023-11-15,25.6,86,339,0.84,57,Ulu Rawas,Rendah
D1415,2023-11-16,24.0,89,300,0.78,68,Ulu Rawas,Rendah
D1416,2023-11-17,24.8,88,366,0.79,12,Ulu Rawas,Rendah
D1417,2023-11-18,25.3,89,234,0.77,75,Ulu Rawas,Rendah
D1418,2023-11-19,24.6,90,795,0.78,67,Ulu Rawas,Rendah
D1419,2023-11-20,25.1,86,48,0.77,61,Ulu Rawas,Rendah
D1420,2023-11-21,24.6,87,102,0.83,112,Ulu Rawas,Rendah
D1421,2023-11-22,24.9,90,477,0.72,138,Ulu Rawas,Rendah
D1422,2023-11-23,25.4,85,102,0.74,135,Ulu Rawas,Rendah
D1423,2023-11-24,24.3,89,1299,0.8,111,Ulu Rawas,Rendah
D1424,2023-11-25,23.2,93,657,0.8,141,Ulu Rawas,Rendah
D1425,2023-11-26,23.8,90,879,0.81,110,Ulu Rawas,Rendah
D1426,2023-11-27,23.3,91,723,0.8,55,Ulu Rawas,Rendah
D1427,2023-11-28,24.9,87,324,0.74,92,Ulu Rawas,Rendah
D1428,2023-11-29,25.4,89,267,0.79,47,Ulu Rawas,Rendah
D1429,2023-11-30,23.9,90,588,0.73,95,Ulu Rawas,Rendah
D1430,2023-12-01,23.7,91,981,0.75,104,Ulu Rawas,Rendah
D1431,2023-12-02,25.2,89,762,0.8,75,Ulu Rawas,Rendah
D1432,2023-12-03,24.4,89,477,0.76,123,Ulu Rawas,Rendah
D1433,2023-12-04,23.7,87,132,0.84,59,Ulu Rawas,Rendah
D1434,2023-12-05,24.8,90,459,0.81,93,Ulu Rawas,Rendah
D1435,2023-12-06,23.4,90,618,0.83,76,Ulu Rawas,Rendah
D1436,2023-12-07,23.5,90,1242,0.73,65,Ulu Rawas,Rendah
D1437,2023-12-08,25.0,86,69,0.83,72,Ulu Rawas,Rendah
D1438,2023-12-09,23.6,89,234,0.81,78,Ulu Rawas,Rendah
D1439,2023-12-10,25.0,88,195,0.75,112,Ulu Rawas,Rendah
D1440,2023-12-11,23.7,89,735,0.76,128,Ulu Rawas,Rendah
D1441,2023-12-12,24.9,89,375,0.75,66,Ulu Rawas,Rendah
D1442,2023-12-13,24.9,86,249,0.72,65,Ulu Rawas,Rendah
D1443,2023-12-14,25.3,90,771,0.82,60,Ulu Rawas,Rendah
D1444,2023-12-15,24.9,86,132,0.78,120,Ulu Rawas,Rendah
D1445,2023-12-16,23.5,91,543,0.77,140,Ulu Rawas,Rendah
D1446,2023-12-17,24.5,89,147,0.79,69,Ulu Rawas,Rendah
D1447,2023-12-18,24.0,91,213,0.8,36,Ulu Rawas,Rendah
D1448,2023-12-19,24.0,91,234,0.76,61,Ulu Rawas,Rendah
D1449,2023-12-20,24.4,88,540,0.78,94,Ulu Rawas,Rendah
D1450,2023-12-21,23.4,90,771,0.75,40,Ulu Rawas,Rendah
D1451,2023-12-22,23.7,90,357,0.72,111,Ulu Rawas,Rendah
D1452,2023-12-23,23.9,86,372,0.78,10,Ulu Rawas,Rendah
D1453,2023-12-24,24.0,86,165,0.83,123,Ulu Rawas,Rendah
D1454,2023-12-25,23.8,89,381,0.77,66,Ulu Rawas,Rendah
D1455,2023-12-26,24.1,89,159,0.75,118,Ulu Rawas,Rendah
D1456,2023-12-27,23.9,91,390,0.79,81,Ulu Rawas,Rendah
D1457,2023-12-28,24.1,90,357,0.74,77,Ulu Rawas,Rendah
D1458,2023-12-29,24.5,89,936,0.75,41,Ulu Rawas,Rendah
D1459,2023-12-30,24.5,91,1101,0.75,88,Ulu Rawas,Rendah
D1460,2023-12-31,24.3,87,345,0.8,10,Ulu Rawas,Rendah
D1461,2023-01-01,30.3,88,450,0.37,1864,Rawas Ilir,Sedang
D1462,2023-01-02,29.3,88,177,0.3,1812,Rawas Ilir,Sedang
D1463,2023-01-03,29.7,90,687,0.36,1827,Rawas Ilir,Sedang
D1464,2023-01-04,28.5,88,33,0.3,1829,Rawas Ilir,Sedang
D1465,2023-01-05,29.5,84,324,0.29,1825,Rawas Ilir,Sedang
D1466,2023-01-06,30.8,89,216,0.31,1845,Rawas Ilir,Sedang
D1467,2023-01-07,30.3,88,138,0.37,1852,Rawas Ilir,Sedang
D1468,2023-01-08,30.4,86,309,0.32,1872,Rawas Ilir,Sedang
D1469,2023-01-09,31.4,84,15,0.38,1894,Rawas Ilir,Sedang
D1470,2023-01-10,31.6,85,456,0.32,1850,Rawas Ilir,Tinggi
D1471,2023-01-11,29.2,86,162,0.39,1914,Rawas Ilir,Sedang
D1472,2023-01-12,29.9,87,174,0.34,1873,Rawas Ilir,Sedang
D1473,2023-01-13,29.2,91,249,0.38,1880,Rawas Ilir,Sedang
D1474,2023-01-14,30.6,87,42,0.37,1782,Rawas Ilir,Sedang
