ID,Date,Suhu,Humid,Hujan,NDVI,Luas Konversi,Kecamatan,Label
D22189,2015-09-28,31.4,77,96,0.38,1566,Nibung,Sedang
D22190,2015-09-29,32.8,74,24,0.32,1591,Nibung,Tinggi
D22191,2015-09-30,32.3,74,21,0.37,1549,Nibung,Tinggi
D22192,2015-10-01,33.3,74,27,0.35,1589,Nibung,Tinggi
D22193,2015-10-02,33.7,69,9,0.34,1579,Nibung,Tinggi
D22194,2015-10-03,31.0,62,0,0.41,1572,Nibung,Sedang
D22195,2015-10-04,32.4,68,0,0.33,1558,Nibung,Tinggi
D22196,2015-10-05,32.5,69,0,0.39,1568,Nibung,Tinggi
D22197,2015-10-06,33.6,65,0,0.38,1549,Nibung,Tinggi
D22198,2015-10-07,31.6,76,81,0.35,1513,Nibung,Tinggi
D22199,2015-10-08,30.7,76,60,0.4,1591,Nibung,Sedang
D22200,2015-10-09,31.9,78,159,0.39,1611,Nibung,Tinggi
D22201,2015-10-10,33.6,75,39,0.33,1547,Nibung,Tinggi
D22202,2015-10-11,33.1,76,99,0.31,1510,Nibung,Tinggi
D22203,2015-10-12,34.5,68,6,0.32,1543,Nibung,Tinggi
D22204,2015-10-13,32.4,73,141,0.36,1565,Nibung,Tinggi
D22205,2015-10-14,32.2,76,189,0.38,1495,Nibung,Tinggi
D22206,2015-10-15,33.3,65,0,0.33,1531,Nibung,Tinggi
D22207,2015-10-16,33.4,64,0,0.34,1548,Nibung,Tinggi
D22208,2015-10-17,34.3,60,0,0.31,1501,Nibung,Tinggi
D22209,2015-10-18,34.0,56,0,0.36,1550,Nibung,Tinggi
D22210,2015-10-19,35.5,55,0,0.37,1527,Nibung,Tinggi
D22211,2015-10-20,34.4,51,0,0.35,1567,Nibung,Tinggi
D22212,2015-10-21,34.5,53,0,0.37,1577,Nibung,Tinggi
D22213,2015-10-22,35.1,54,0,0.32,1561,Nibung,Tinggi
D22214,2015-10-23,35.0,57,0,0.34,1565,Nibung,Tinggi
D22215,2015-10-24,34.1,58,0,0.36,1527,Nibung,Tinggi
D22216,2015-10-25,34.7,56,0,0.35,1545,Nibung,Tinggi
D22217,2015-10-26,35.5,50,0,0.34,1582,Nibung,Tinggi
D22218,2015-10-27,34.0,69,399,0.37,1555,Nibung,Tinggi
D22219,2015-10-28,33.6,78,78,0.35,1526,Nibung,Tinggi
D22220,2015-10-29,31.8,81,516,0.32,1516,Nibung,Tinggi
D22221,2015-10-30,30.5,83,702,0.4,1534,Nibung,Sedang
D22222,2015-10-31,31.6,82,42,0.35,1601,Nibung,Tinggi
D22223,2015-11-01,33.0,73,42,0.37,1550,Nibung,Tinggi
D22224,2015-11-02,33.6,73,39,0.31,1531,Nibung,Tinggi
D22225,2015-11-03,31.9,79,24,0.32,1604,Nibung,Tinggi
D22226,2015-11-04,30.4,81,183,0.41,1513,Nibung,Sedang
D22227,2015-11-05,32.2,86,699,0.35,1532,Nibung,Tinggi
D22228,2015-11-06,30.5,87,111,0.34,1492,Nibung,Sedang
D22229,2015-11-07,30.7,86,720,0.38,1551,Nibung,Sedang
D22230,2015-11-08,30.3,85,375,0.41,1535,Nibung,Sedang
D22231,2015-11-09,32.3,86,366,0.36,1574,Nibung,Tinggi
D22232,2015-11-10,31.3,84,342,0.37,1502,Nibung,Sedang
D22233,2015-11-11,30.5,88,633,0.32,1588,Nibung,Sedang
D22234,2015-11-12,30.4,88,216,0.36,1523,Nibung,Sedang
D22235,2015-11-13,30.3,87,198,0.37,1548,Nibung,Sedang
D22236,2015-11-14,30.0,88,486,0.36,1489,Nibung,Sedang
D22237,2015-11-15,32.0,87,135,0.38,1527,Nibung,Tinggi
D22238,2015-11-16,30.7,93,1101,0.32,1538,Nibung,Sedang
D22239,2015-11-17,30.5,89,507,0.36,1580,Nibung,Sedang
D22240,2015-11-18,31.2,88,732,0.34,1551,Nibung,Sedang
D22241,2015-11-19,31.1,89,225,0.36,1554,Nibung,Sedang
D22242,2015-11-20,30.8,91,525,0.35,1550,Nibung,Sedang
D22243,2015-11-21,29.7,88,549,0.41,1560,Nibung,Sedang
D22244,2015-11-22,32.5,83,108,0.34,1521,Nibung,Tinggi
D22245,2015-11-23,31.3,82,48,0.4,1617,Nibung,Sedang
D22246,2015-11-24,31.0,89,408,0.35,1486,Nibung,Sedang
D22247,2015-11-25,32.2,89,465,0.37,1575,Nibung,Tinggi
D22248,2015-11-26,31.5,89,549,0.4,1546,Nibung,Tinggi
D22249,2015-11-27,31.3,87,357,0.35,1558,Nibung,Sedang
D22250,2015-11-28,31.8,88,342,0.37,1564,Nibung,Tinggi
D22251,2015-11-29,31.4,89,387,0.36,1586,Nibung,Sedang
D22252,2015-11-30,31.6,85,363,0.4,1525,Nibung,Tinggi
D22253,2015-12-01,29.9,90,654,0.39,1534,Nibung,Sedang
D22254,2015-12-02,31.3,87,135,0.39,1519,Nibung,Sedang
D22255,2015-12-03,31.2,88,477,0.39,1525,Nibung,Sedang
D22256,2015-12-04,31.5,85,69,0.36,1533,Nibung,Sedang
D22257,2015-12-05,30.2,88,252,0.4,1508,Nibung,Sedang
D22258,2015-12-06,32.1,88,354,0.32,1578,Nibung,Tinggi
D22259,2015-12-07,31.7,86,78,0.32,1583,Nibung,Tinggi
D22260,2015-12-08,31.9,85,129,0.33,1521,Nibung,Tinggi
D22261,2015-12-09,31.3,87,372,0.33,1590,Nibung,Sedang
D22262,2015-12-10,31.6,89,303,0.31,1519,Nibung,Tinggi
D22263,2015-12-11,30.6,88,162,0.33,1499,Nibung,Sedang
D22264,2015-12-12,29.2,84,399,0.4,1567,Nibung,Sedang
D22265,2015-12-13,29.1,92,1632,0.39,1501,Nibung,Sedang
D22266,2015-12-14,31.1,86,0,0.37,1554,Nibung,Sedang
D22267,2015-12-15,31.3,84,114,0.33,1546,Nibung,Sedang
D22268,2015-12-16,30.4,90,567,0.32,1519,Nibung,Sedang
D22269,2015-12-17,31.9,86,270,0.33,1587,Nibung,Tinggi
D22270,2015-12-18,31.0,84,246,0.33,1467,Nibung,Sedang
D22271,2015-12-19,32.3,83,111,0.38,1561,Nibung,Tinggi
D22272,2015-12-20,31.0,84,36,0.32,1572,Nibung,Sedang
D22273,2015-12-21,31.3,84,240,0.36,1526,Nibung,Sedang
D22274,2015-12-22,32.3,86,174,0.31,1529,Nibung,Tinggi
D22275,2015-12-23,32.4,88,225,0.31,1567,Nibung,Tinggi
D22276,2015-12-24,31.3,90,276,0.39,1542,Nibung,Sedang
D22277,2015-12-25,32.2,88,489,0.31,1575,Nibung,Tinggi
D22278,2015-12-26,29.9,89,558,0.36,1569,Nibung,Sedang
D22279,2015-12-27,31.3,88,408,0.32,1586,Nibung,Sedang
D22280,2015-12-28,31.9,88,261,0.37,1541,Nibung,Tinggi
D22281,2015-12-29,31.1,90,273,0.4,1566,Nibung,Sedang
D22282,2015-12-30,30.2,89,120,0.34,1555,Nibung,Sedang
D22283,2015-12-31,29.4,88,177,0.32,1532,Nibung,Sedang
D22284,2016-01-01,30.5,88,441,0.32,1644,Nibung,Sedang
D22285,2016-01-02,31.5,85,216,0.36,1528,Nibung,Sedang
D22286,2016-01-03,30.5,87,315,0.35,1669,Nibung,Sedang
D22287,2016-01-04,31.3,86,216,0.35,1613,Nibung,Sedang
D22288,2016-01-05,32.2,88,249,0.35,1621,Nibung,Tinggi
D22289,2016-01-06,31.2,85,81,0.37,1656,Nibung,Sedang
D22290,2016-01-07,32.1,87,255,0.33,1610,Nibung,Tinggi
D22291,2016-01-08,32.4,85,120,0.36,1646,Nibung,Tinggi
D22292,2016-01-09,32.1,88,240,0.3,1600,Nibung,Tinggi
D22293,2016-01-10,31.8,83,75,0.31,1608,Nibung,Tinggi
D22294,2016-01-11,32.1,87,456,0.35,1600,Nibung,Tinggi
D22295,2016-01-12,32.4,89,339,0.34,1627,Nibung,Tinggi
D22296,2016-01-13,31.4,88,291,0.37,1642,Nibung,Sedang
D22297,2016-01-14,31.3,88,189,0.33,1632,Nibung,Sedang
D22298,2016-01-15,30.6,91,390,0.39,1622,Nibung,Sedang
D22299,2016-01-16,30.6,88,399,0.3,1632,Nibung,Sedang
D22300,2016-01-17,32.0,91,561,0.38,1614,Nibung,Tinggi
D22301,2016-01-18,30.6,87,234,0.34,1630,Nibung,Sedang
D22302,2016-01-19,30.1,90,696,0.39,1644,Nibung,Sedang
D22303,2016-01-20,31.7,86,48,0.39,1602,Nibung,Tinggi
D22304,2016-01-21,31.8,82,9,0.32,1674,Nibung,Tinggi
D22305,2016-01-22,31.6,82,66,0.31,1599,Nibung,Tinggi
D22306,2016-01-23,31.7,88,78,0.33,1595,Nibung,Tinggi
D22307,2016-01-24,31.5,86,210,0.33,1639,Nibung,Sedang
D22308,2016-01-25,31.3,86,132,0.34,1666,Nibung,Sedang
D22309,2016-01-26,30.8,86,120,0.37,1632,Nibung,Sedang
D22310,2016-01-27,30.4,86,357,0.4,1632,Nibung,Sedang
D22311,2016-01-28,30.9,88,180,0.39,1665,Nibung,Sedang
D22312,2016-01-29,30.9,85,171,0.38,1694,Nibung,Sedang
D22313,2016-01-30,31.3,87,294,0.37,1622,Nibung,Sedang
D22314,2016-01-31,31.7,87,132,0.34,1583,Nibung,Tinggi
D22315,2016-02-01,32.6,85,159,0.3,1614,Nibung,Tinggi
D22316,2016-02-02,31.6,80,0,0.34,1634,Nibung,Tinggi
D22317,2016-02-03,31.6,80,6,0.39,1617,Nibung,Tinggi
D22318,2016-02-04,31.8,80,3,0.39,1634,Nibung,Tinggi
D22319,2016-02-05,32.5,81,309,0.33,1576,Nibung,Tinggi
D22320,2016-02-06,31.7,91,483,0.3,1610,Nibung,Tinggi
D22321,2016-02-07,29.5,91,384,0.37,1655,Nibung,Sedang
D22322,2016-02-08,29.8,94,759,0.34,1636,Nibung,Sedang
D22323,2016-02-09,30.2,89,174,0.37,1574,Nibung,Sedang
D22324,2016-02-10,29.9,90,417,0.32,1633,Nibung,Sedang
D22325,2016-02-11,31.6,87,0,0.3,1640,Nibung,Tinggi
D22326,2016-02-12,32.7,87,165,0.35,1581,Nibung,Tinggi
D22327,2016-02-13,32.2,85,84,0.39,1607,Nibung,Tinggi
D22328,2016-02-14,32.0,87,213,0.39,1637,Nibung,Tinggi
D22329,2016-02-15,32.1,85,144,0.31,1648,Nibung,Tinggi
D22330,2016-02-16,29.1,93,384,0.39,1620,Nibung,Sedang
D22331,2016-02-17,30.6,89,198,0.37,1622,Nibung,Sedang
D22332,2016-02-18,32.8,77,3,0.31,1593,Nibung,Tinggi
D22333,2016-02-19,31.0,76,3,0.36,1634,Nibung,Sedang
D22334,2016-02-20,31.4,83,114,0.36,1609,Nibung,Sedang
D22335,2016-02-21,29.7,83,75,0.31,1612,Nibung,Sedang
D22336,2016-02-22,31.1,87,342,0.32,1654,Nibung,Sedang
D22337,2016-02-23,31.4,89,558,0.31,1637,Nibung,Sedang
D22338,2016-02-24,30.5,88,222,0.3,1659,Nibung,Sedang
D22339,2016-02-25,29.3,90,504,0.35,1651,Nibung,Sedang
D22340,2016-02-26,30.1,84,51,0.32,1603,Nibung,Sedang
D22341,2016-02-27,31.6,78,0,0.37,1693,Nibung,Tinggi
D22342,2016-02-28,31.0,84,264,0.36,1601,Nibung,Sedang
D22343,2016-02-29,31.6,89,447,0.35,1663,Nibung,Tinggi
D22344,2016-03-01,31.0,84,57,0.3,1614,Nibung,Sedang
D22345,2016-03-02,30.7,86,126,0.32,1609,Nibung,Sedang
D22346,2016-03-03,31.4,86,99,0.33,1613,Nibung,Sedang
D22347,2016-03-04,31.1,88,108,0.39,1632,Nibung,Sedang
D22348,2016-03-05,31.1,87,159,0.37,1645,Nibung,Sedang
D22349,2016-03-06,31.6,85,99,0.36,1642,Nibung,Tinggi
D22350,2016-03-07,30.9,86,141,0.38,1636,Nibung,Sedang
D22351,2016-03-08,32.7,86,360,0.35,1614,Nibung,Tinggi
D22352,2016-03-09,32.6,85,411,0.32,1612,Nibung,Tinggi
D22353,2016-03-10,31.6,89,984,0.32,1649,Nibung,Tinggi
D22354,2016-03-11,32.9,87,456,0.36,1653,Nibung,Tinggi
D22355,2016-03-12,32.1,87,498,0.38,1612,Nibung,Tinggi
D22356,2016-03-13,32.0,90,450,0.33,1597,Nibung,Tinggi
D22357,2016-03-14,32.3,86,396,0.38,1669,Nibung,Tinggi
D22358,2016-03-15,30.3,91,693,0.31,1630,Nibung,Sedang
D22359,2016-03-16,30.5,91,261,0.37,1667,Nibung,Sedang
D22360,2016-03-17,32.2,87,483,0.37,1602,Nibung,Tinggi
D22361,2016-03-18,31.8,88,300,0.34,1601,Nibung,Tinggi
D22362,2016-03-19,31.9,86,474,0.4,1652,Nibung,Tinggi
D22363,2016-03-20,32.9,85,207,0.36,1635,Nibung,Tinggi
D22364,2016-03-21,31.9,87,474,0.34,1647,Nibung,Tinggi
D22365,2016-03-22,30.7,92,861,0.34,1635,Nibung,Sedang
D22366,2016-03-23,31.1,87,84,0.39,1583,Nibung,Sedang
D22367,2016-03-24,31.2,85,399,0.32,1686,Nibung,Sedang
D22368,2016-03-25,31.9,87,627,0.32,1621,Nibung,Tinggi
D22369,2016-03-26,29.7,93,1287,0.33,1605,Nibung,Sedang
D22370,2016-03-27,31.8,89,528,0.39,1639,Nibung,Tinggi
D22371,2016-03-28,30.3,90,489,0.31,1677,Nibung,Sedang
D22372,2016-03-29,31.0,91,507,0.38,1608,Nibung,Sedang
D22373,2016-03-30,30.1,90,432,0.38,1567,Nibung,Sedang
D22374,2016-03-31,31.6,89,342,0.38,1605,Nibung,Tinggi
D22375,2016-04-01,32.0,89,339,0.34,1656,Nibung,Tinggi
D22376,2016-04-02,32.1,88,552,0.33,1619,Nibung,Tinggi
D22377,2016-04-03,32.7,86,237,0.3,1623,Nibung,Tinggi
D22378,2016-04-04,31.1,87,309,0.38,1670,Nibung,Sedang
D22379,2016-04-05,31.4,88,729,0.34,1632,Nibung,Sedang
D22380,2016-04-06,30.8,89,279,0.36,1694,Nibung,Sedang
D22381,2016-04-07,31.1,86,273,0.39,1650,Nibung,Sedang
D22382,2016-04-08,31.2,90,717,0.32,1654,Nibung,Sedang
D22383,2016-04-09,31.0,92,315,0.3,1598,Nibung,Sedang
D22384,2016-04-10,31.0,90,243,0.39,1609,Nibung,Sedang
D22385,2016-04-11,32.6,88,600,0.32,1630,Nibung,Tinggi
D22386,2016-04-12,31.9,88,495,0.4,1669,Nibung,Tinggi
D22387,2016-04-13,32.8,89,375,0.38,1601,Nibung,Tinggi
D22388,2016-04-14,33.3,87,582,0.35,1643,Nibung,Tinggi
D22389,2016-04-15,32.0,89,555,0.36,1620,Nibung,Tinggi
D22390,2016-04-16,32.2,87,507,0.37,1675,Nibung,Tinggi
D22391,2016-04-17,32.3,88,648,0.31,1632,Nibung,Tinggi
D22392,2016-04-18,32.0,84,93,0.3,1618,Nibung,Tinggi
D22393,2016-04-19,31.4,88,459,0.36,1632,Nibung,Sedang
D22394,2016-04-20,31.6,87,168,0.31,1603,Nibung,Tinggi
D22395,2016-04-21,32.0,91,969,0.33,1631,Nibung,Tinggi
D22396,2016-04-22,31.0,89,477,0.39,1642,Nibung,Sedang
D22397,2016-04-23,31.8,89,414,0.3,1635,Nibung,Tinggi
D22398,2016-04-24,31.5,88,291,0.31,1630,Nibung,Sedang
D22399,2016-04-25,31.0,89,402,0.3,1642,Nibung,Sedang
D22400,2016-04-26,31.1,89,363,0.3,1629,Nibung,Sedang
D22401,2016-04-27,31.0,85,144,0.35,1623,Nibung,Sedang
D22402,2016-04-28,31.1,90,240,0.34,1622,Nibung,Sedang
D22403,2016-04-29,31.6,88,537,0.3,1618,Nibung,Tinggi
D22404,2016-04-30,31.3,92,351,0.32,1602,Nibung,Sedang
D22405,2016-05-01,31.8,89,426,0.34,1611,Nibung,Tinggi
D22406,2016-05-02,31.3,87,384,0.38,1634,Nibung,Sedang
D22407,2016-05-03,32.9,85,54,0.35,1623,Nibung,Tinggi
D22408,2016-05-04,31.9,83,117,0.3,1648,Nibung,Tinggi
D22409,2016-05-05,32.0,88,378,0.33,1564,Nibung,Tinggi
D22410,2016-05-06,32.8,87,111,0.3,1661,Nibung,Tinggi
D22411,2016-05-07,33.0,88,579,0.4,1577,Nibung,Tinggi
D22412,2016-05-08,31.4,88,324,0.36,1630,Nibung,Sedang
D22413,2016-05-09,32.1,88,309,0.34,1628,Nibung,Tinggi
D22414,2016-05-10,31.8,87,156,0.4,1659,Nibung,Tinggi
D22415,2016-05-11,31.9,86,234,0.35,1631,Nibung,Tinggi
D22416,2016-05-12,30.7,91,714,0.39,1666,Nibung,Sedang
D22417,2016-05-13,31.7,88,408,0.35,1633,Nibung,Tinggi
D22418,2016-05-14,30.8,90,333,0.38,1587,Nibung,Sedang
D22419,2016-05-15,32.4,87,201,0.38,1648,Nibung,Tinggi
D22420,2016-05-16,32.6,87,294,0.35,1630,Nibung,Tinggi
D22421,2016-05-17,33.0,86,87,0.31,1611,Nibung,Tinggi
D22422,2016-05-18,32.9,85,87,0.37,1613,Nibung,Tinggi
D22423,2016-05-19,32.8,87,366,0.35,1574,Nibung,Tinggi
D22424,2016-05-20,32.2,83,105,0.35,1595,Nibung,Tinggi
D22425,2016-05-21,32.6,86,312,0.38,1616,Nibung,Tinggi
D22426,2016-05-22,30.5,92,1230,0.39,1592,Nibung,Sedang
D22427,2016-05-23,32.3,86,210,0.37,1608,Nibung,Tinggi
D22428,2016-05-24,31.6,86,273,0.33,1627,Nibung,Tinggi
D22429,2016-05-25,31.6,87,312,0.37,1650,Nibung,Tinggi
D22430,2016-05-26,31.4,87,120,0.32,1634,Nibung,Sedang
D22431,2016-05-27,33.0,86,120,0.38,1619,Nibung,Tinggi
D22432,2016-05-28,32.5,89,378,0.33,1637,Nibung,Tinggi
D22433,2016-05-29,30.5,90,501,0.32,1675,Nibung,Sedang
D22434,2016-05-30,31.9,90,93,0.38,1600,Nibung,Tinggi
D22435,2016-05-31,32.3,86,45,0.35,1668,Nibung,Tinggi
D22436,2016-06-01,32.2,85,192,0.37,1630,Nibung,Tinggi
D22437,2016-06-02,32.3,88,81,0.38,1604,Nibung,Tinggi
D22438,2016-06-03,31.5,88,402,0.36,1620,Nibung,Tinggi
D22439,2016-06-04,31.7,85,234,0.32,1662,Nibung,Tinggi
D22440,2016-06-05,30.9,85,21,0.35,1667,Nibung,Sedang
D22441,2016-06-06,32.0,87,321,0.34,1651,Nibung,Tinggi
D22442,2016-06-07,32.9,85,51,0.37,1638,Nibung,Tinggi
D22443,2016-06-08,32.2,84,78,0.38,1655,Nibung,Tinggi
D22444,2016-06-09,32.5,82,117,0.32,1662,Nibung,Tinggi
D22445,2016-06-10,31.6,88,120,0.33,1659,Nibung,Tinggi
D22446,2016-06-11,31.7,89,432,0.31,1657,Nibung,Tinggi
D22447,2016-06-12,32.7,85,57,0.32,1596,Nibung,Tinggi
D22448,2016-06-13,31.3,85,105,0.31,1578,Nibung,Sedang
D22449,2016-06-14,32.2,85,132,0.37,1608,Nibung,Tinggi
D22450,2016-06-15,32.5,87,189,0.34,1692,Nibung,Tinggi
D22451,2016-06-16,30.5,89,168,0.36,1622,Nibung,Sedang
D22452,2016-06-17,29.7,91,486,0.31,1688,Nibung,Sedang
D22453,2016-06-18,29.1,91,39,0.32,1671,Nibung,Sedang
D22454,2016-06-19,30.7,87,18,0.33,1643,Nibung,Sedang
D22455,2016-06-20,30.5,84,30,0.3,1622,Nibung,Sedang
D22456,2016-06-21,32.5,83,30,0.37,1593,Nibung,Tinggi
D22457,2016-06-22,32.1,87,219,0.34,1647,Nibung,Tinggi
D22458,2016-06-23,32.5,85,9,0.3,1656,Nibung,Tinggi
D22459,2016-06-24,32.2,84,66,0.39,1627,Nibung,Tinggi
D22460,2016-06-25,30.3,88,306,0.33,1613,Nibung,Sedang
D22461,2016-06-26,31.7,84,39,0.37,1629,Nibung,Tinggi
D22462,2016-06-27,30.8,88,18,0.37,1611,Nibung,Sedang
D22463,2016-06-28,30.9,84,54,0.36,1603,Nibung,Sedang
D22464,2016-06-29,32.1,86,261,0.38,1602,Nibung,Tinggi
D22465,2016-06-30,32.2,85,15,0.38,1656,Nibung,Tinggi
D22466,2016-07-01,31.9,84,18,0.36,1648,Nibung,Tinggi
D22467,2016-07-02,31.5,83,24,0.39,1622,Nibung,Tinggi
D22468,2016-07-03,32.9,85,18,0.33,1637,Nibung,Tinggi
D22469,2016-07-04,31.3,83,6,0.39,1552,Nibung,Sedang
D22470,2016-07-05,31.6,82,9,0.37,1574,Nibung,Tinggi
D22471,2016-07-06,32.2,83,36,0.38,1647,Nibung,Tinggi
D22472,2016-07-07,32.9,82,6,0.31,1671,Nibung,Tinggi
D22473,2016-07-08,32.2,79,0,0.33,1634,Nibung,Tinggi
D22474,2016-07-09,33.0,80,12,0.34,1636,Nibung,Tinggi
D22475,2016-07-10,32.5,79,9,0.32,1657,Nibung,Tinggi
D22476,2016-07-11,31.9,83,183,0.34,1603,Nibung,Tinggi
D22477,2016-07-12,32.6,80,24,0.37,1588,Nibung,Tinggi
D22478,2016-07-13,32.7,81,63,0.32,1604,Nibung,Tinggi
D22479,2016-07-14,32.0,85,342,0.38,1613,Nibung,Tinggi
D22480,2016-07-15,30.5,86,624,0.34,1604,Nibung,Sedang
D22481,2016-07-16,32.1,87,420,0.38,1658,Nibung,Tinggi
D22482,2016-07-17,30.6,88,348,0.37,1644,Nibung,Sedang
D22483,2016-07-18,30.4,88,489,0.35,1663,Nibung,Sedang
D22484,2016-07-19,30.5,85,105,0.34,1658,Nibung,Sedang
D22485,2016-07-20,30.8,88,282,0.36,1639,Nibung,Sedang
D22486,2016-07-21,32.0,85,186,0.37,1608,Nibung,Tinggi
D22487,2016-07-22,31.5,88,534,0.34,1640,Nibung,Sedang
D22488,2016-07-23,30.4,88,393,0.31,1682,Nibung,Sedang
D22489,2016-07-24,30.5,89,486,0.33,1605,Nibung,Sedang
D22490,2016-07-25,31.8,82,6,0.3,1593,Nibung,Tinggi
D22491,2016-07-26,31.0,82,39,0.31,1614,Nibung,Sedang
D22492,2016-07-27,30.8,84,45,0.37,1587,Nibung,Sedang
D22493,2016-07-28,32.3,83,18,0.38,1652,Nibung,Tinggi
D22494,2016-07-29,30.9,86,36,0.4,1631,Nibung,Sedang
D22495,2016-07-30,30.4,87,126,0.36,1651,Nibung,Sedang
D22496,2016-07-31,31.5,86,126,0.32,1679,Nibung,Sedang
D22497,2016-08-01,31.2,88,132,0.33,1588,Nibung,Sedang
D22498,2016-08-02,31.7,84,213,0.32,1599,Nibung,Tinggi
D22499,2016-08-03,30.9,84,69,0.33,1618,Nibung,Sedang
D22500,2016-08-04,30.5,82,102,0.33,1606,Nibung,Sedang
D22501,2016-08-05,32.4,79,9,0.38,1626,Nibung,Tinggi
D22502,2016-08-06,31.8,77,3,0.37,1678,Nibung,Tinggi
D22503,2016-08-07,32.2,78,0,0.32,1641,Nibung,Tinggi
D22504,2016-08-08,33.8,77,33,0.3,1695,Nibung,Tinggi
D22505,2016-08-09,32.1,85,189,0.34,1597,Nibung,Tinggi
D22506,2016-08-10,31.5,85,114,0.4,1571,Nibung,Sedang
D22507,2016-08-11,31.9,83,48,0.3,1627,Nibung,Tinggi
D22508,2016-08-12,33.2,83,66,0.33,1678,Nibung,Tinggi
D22509,2016-08-13,33.6,79,66,0.38,1619,Nibung,Tinggi
D22510,2016-08-14,31.4,88,522,0.32,1614,Nibung,Sedang
D22511,2016-08-15,32.3,85,288,0.31,1628,Nibung,Tinggi
D22512,2016-08-16,31.6,85,243,0.4,1683,Nibung,Tinggi
D22513,2016-08-17,32.6,82,0,0.34,1587,Nibung,Tinggi
D22514,2016-08-18,33.1,83,282,0.33,1641,Nibung,Tinggi
D22515,2016-08-19,32.2,84,249,0.34,1645,Nibung,Tinggi
D22516,2016-08-20,32.0,88,501,0.35,1650,Nibung,Tinggi
D22517,2016-08-21,29.5,91,189,0.3,1630,Nibung,Sedang
D22518,2016-08-22,30.9,84,18,0.32,1612,Nibung,Sedang
D22519,2016-08-23,32.2,86,507,0.34,1605,Nibung,Tinggi
D22520,2016-08-24,31.6,90,606,0.38,1595,Nibung,Tinggi
D22521,2016-08-25,31.1,83,9,0.37,1640,Nibung,Sedang
D22522,2016-08-26,31.5,86,90,0.33,1624,Nibung,Sedang
D22523,2016-08-27,31.1,86,174,0.38,1595,Nibung,Sedang
D22524,2016-08-28,32.1,88,150,0.37,1652,Nibung,Tinggi
D22525,2016-08-29,32.1,86,201,0.35,1647,Nibung,Tinggi
D22526,2016-08-30,30.5,89,252,0.39,1595,Nibung,Sedang
D22527,2016-08-31,30.4,87,156,0.38,1603,Nibung,Sedang
D22528,2016-09-01,30.4,88,234,0.31,1597,Nibung,Sedang
D22529,2016-09-02,31.8,81,6,0.31,1641,Nibung,Tinggi
D22530,2016-09-03,31.9,80,69,0.35,1574,Nibung,Tinggi
D22531,2016-09-04,32.0,86,390,0.35,1611,Nibung,Tinggi
D22532,2016-09-05,30.7,90,678,0.4,1636,Nibung,Sedang
D22533,2016-09-06,30.8,89,363,0.31,1601,Nibung,Sedang
D22534,2016-09-07,31.7,90,1551,0.34,1644,Nibung,Tinggi
D22535,2016-09-08,31.3,85,27,0.34,1605,Nibung,Sedang
D22536,2016-09-09,32.2,81,174,0.33,1590,Nibung,Tinggi
D22537,2016-09-10,31.2,82,165,0.3,1626,Nibung,Sedang
D22538,2016-09-11,31.6,84,189,0.33,1558,Nibung,Tinggi
D22539,2016-09-12,32.3,82,246,0.38,1595,Nibung,Tinggi
D22540,2016-09-13,31.8,83,213,0.36,1592,Nibung,Tinggi
D22541,2016-09-14,31.4,86,141,0.38,1553,Nibung,Sedang
D22542,2016-09-15,32.3,85,159,0.31,1614,Nibung,Tinggi
D22543,2016-09-16,30.9,86,213,0.38,1641,Nibung,Sedang
D22544,2016-09-17,31.7,83,111,0.38,1671,Nibung,Tinggi
D22545,2016-09-18,32.5,84,159,0.31,1627,Nibung,Tinggi
D22546,2016-09-19,32.1,86,168,0.37,1641,Nibung,Tinggi
D22547,2016-09-20,31.7,83,24,0.3,1623,Nibung,Tinggi
D22548,2016-09-21,31.2,89,558,0.39,1603,Nibung,Sedang
D22549,2016-09-22,31.7,87,390,0.39,1658,Nibung,Tinggi
D22550,2016-09-23,30.5,91,426,0.38,1604,Nibung,Sedang
D22551,2016-09-24,31.0,85,222,0.36,1617,Nibung,Sedang
D22552,2016-09-25,31.1,86,228,0.37,1619,Nibung,Sedang
D22553,2016-09-26,32.8,84,63,0.35,1604,Nibung,Tinggi
D22554,2016-09-27,30.7,88,459,0.33,1608,Nibung,Sedang
D22555,2016-09-28,32.1,84,276,0.36,1620,Nibung,Tinggi
D22556,2016-09-29,30.8,86,285,0.33,1632,Nibung,Sedang
D22557,2016-09-30,31.3,90,330,0.32,1676,Nibung,Sedang
D22558,2016-10-01,31.4,90,207,0.34,1636,Nibung,Sedang
D22559,2016-10-02,32.6,84,93,0.31,1655,Nibung,Tinggi
D22560,2016-10-03,31.5,82,123,0.34,1621,Nibung,Sedang
D22561,2016-10-04,33.0,83,219,0.33,1608,Nibung,Tinggi
D22562,2016-10-05,32.2,88,147,0.33,1620,Nibung,Tinggi
D22563,2016-10-06,31.4,83,150,0.35,1620,Nibung,Sedang
D22564,2016-10-07,32.3,82,30,0.33,1615,Nibung,Tinggi
D22565,2016-10-08,31.7,86,87,0.32,1632,Nibung,Tinggi
D22566,2016-10-09,32.2,84,171,0.33,1558,Nibung,Tinggi
D22567,2016-10-10,30.9,87,450,0.37,1631,Nibung,Sedang
D22568,2016-10-11,31.3,87,123,0.32,1600,Nibung,Sedang
D22569,2016-10-12,32.2,89,531,0.35,1681,Nibung,Tinggi
